講義名,平均評価ポイント,自由記述
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 下戸先生の授業では、大学で学ぶ意味や大学で求められることを学んだ。利光先生の授業では、レポートの書き方を学んだ。田村先生の授業では、プレゼンを行った。大学生活に必要なことを学べた。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / アクティブラーナーについての考えが深まった
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 題材に対する意義や意味をグループで考えることができた。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 一文一文訳してくれて、わからないとこがなかった。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 課題が多すぎます😭
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 考え方を変えることを学び実践することができるようになった。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / レポートの書き方について慣れていませんでしたが、下戸先生の授業を通して練習できたと思います。また、話も面白く、へ～っと思うこともあり楽しく受けることが出来ました。利光先生の授業により、レポートのより細かい書き方を学ぶことが出来、とても有意義な時間を過ごせました。田村先生の授業では、生体情報について考えるきっかけになり、様々なことを調べ・知ることが出来ました。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / レポートの作成の仕方など、自分にとって役に立つようなことを学べることができてよかったです。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / レポートの作成の仕方、グループでの活動の重要性を学べた。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 先生によって異なる学びを得ることができました
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 応援しています。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 課題をしっかりとやろう！
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 先延ばしにすると大変だから計画的にやろう
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 学習ではなく学修をするという意識が求められる授業である為、それを念頭に置いて授業に臨むべきである。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 言い方悪いけど、物理の次くらいにレポートがめんどくさいから早めにやると気が楽。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / しっかりと自分の意思で受けた方が楽しいです。結構授業外の大切なことも話すので聞いていた方が得。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 下戸先生の授業はレポートが大変だったが、自分の中で曖昧だったところや知らなかったことについて深く学べた 利光先生の授業は課題を通してWordやExcelの活用方法を理解できた 田村先生の授業は生体情報のテーマを選択して最後にグループの人たちでプレゼンを行った 田村先生の授業以外は課題があるので計画的に根気強く頑張ること
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / しっかりと課題をしよう。
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / レポートがほとんどの講義なので計画的に、友人を巻き込みながら取り組んだhぷがいいです
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / コツコツしてください
1712108　フレッシュマンプログラム,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 講義中の先生の話をよく聞く。
